"id","user_id","created_at","username","content"
1213510085705637891,1596875610,"2020-01-04 17:18:45","Popeter @ AGDQ","Obligatory badge pic #AGDQ2020 https://t.co/xJguNvfef0"
1213510181201444864,1622581189,"2020-01-04 17:19:07","伊織","RT @sva16162: 海外の特大RTAイベントのAGDQが1/6(月)から始まります　 Japanese Restreamでスカウォ、時オカ、風タクの解説をするのでよろしく　 スカウォ1/6(月)10:13、時オカ1/9(木)7:45、風タク1/11(土)9:17の予定で…"
1213510237304639489,819021222029783040,"2020-01-04 17:19:21","Artemis to AGDQ","RT @Piticarus: To change input on GDQ TVs hit the function button on your remote, work your way to the live television, then hit the functi…"
1213510444859699201,2453106997,"2020-01-04 17:20:10","Dofys dof'","RT @ZeKwev: L'AGDQ 2020 démarre dimanche à 17h30 !  Une semaine de speedruns 24/7 pour la bonne cause. Plus d'une centaine de jeux et d'ani…"
1213510560295399431,819021222029783040,"2020-01-04 17:20:38","Artemis to AGDQ","@dansalvato SGDQ :/"
1213510562417664001,60075370,"2020-01-04 17:20:38","Bobino 🔜 AGQD2020","RT @xIceblue: Gonna follow the trend here.  Anyone attending #AGDQ please come up to me and say hi if you'd like to introduce yourself!  I'…"
1213510570864975874,48622141,"2020-01-04 17:20:40","Lioncache@ AGDQ","Made it to AGDQ"
1213510635352416256,1561919354,"2020-01-04 17:20:56","Nathan Lowe","RT @GamesDoneQuick: ONE more day until #AGDQ2020! While you wait why not relax, pull up a chair and check out our re-broadcast of last week…"
1213510660346257414,1159944800960942080,"2020-01-04 17:21:02","Galley","To all my friends going to AGDQ have fun, can’t wait to see photos and hear some stories"
1213510680395038723,2780168092,"2020-01-04 17:21:06","🏳️‍🌈J🆄STLE🅼RES🚗➡️AGDQ 2020✫彡","ANNOUNCEMENT #AGDQ2020 https://t.co/mOejAVbObs"
1213510823261458439,723271774532673537,"2020-01-04 17:21:40","Austin","I’m actually pretty excited for agdq to start, I’m feeling significantly less jaded about speedrunning this year"
1213516249923227649,1031873376590225408,"2020-01-04 17:43:14","Tex ⚔️🛡️","RT @jejepinheiro: Lembrete amigável de que amanhã começa o Awesome Games Done Quick. É aquela maratona de speedruns cuja arrecadação é volt…"
1213516313060159493,892509369610403840,"2020-01-04 17:43:29","GreenZSaber","Hi, I’m at #AGDQ2020. Will be cosplaying as a GDQ runner all week https://t.co/x1n17aBAo1"
1213516417380835328,841758612875800580,"2020-01-04 17:43:54","SnowyDUB","@GamesDoneQuick Hyyyype"
1213516417695387660,971491906541768704,"2020-01-04 17:43:54","hasfarr ✈️ 🔜 AGDQ","@GamesDoneQuick you look beautiful @_CarlosDaMan_"
1213516446459998209,1116462892323356678,"2020-01-04 17:44:01","chrisdrawsome","RT @GamesDoneQuick: ONE more day until #AGDQ2020! While you wait why not relax, pull up a chair and check out our re-broadcast of last week…"
1213516466537955328,3063626021,"2020-01-04 17:44:06","RedShift Gaming ITA","L'evento di beneficienza Awesome Games Done Quick partirà domani 5 gennaio https://t.co/g3DaA8nACg https://t.co/s4VOcQwbZf"
1213516483814395905,2842913452,"2020-01-04 17:44:10","Picante","I'll be at #AGDQ2020 towards the tail end, Thurs-Sun. Hope to see some familiar faces when I finally get there!"
1213516482296078336,430675252,"2020-01-04 17:44:10","Dustin","GDQ 2020 badges be like  AtTeNdEe https://t.co/QDef8O7NSu"
1213516569600577536,2529292619,"2020-01-04 17:44:30","YoshiSonic35","@zerowondering Holy shit, Chile man might be at AGDQ"
1213516593281601536,3262954149,"2020-01-04 17:44:36","BlueHarvey","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213516603117252609,1368603355,"2020-01-04 17:44:38","Sicky","@Sage_Todd1 Y u no at gdq &gt;:/"
1213516625258745856,133282263,"2020-01-04 17:44:44","きりのまいとら","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213516645118988295,839620970,"2020-01-04 17:44:48","César García (Clov)","Ok, this is happening TODAY!! We'll be playing some 2020 Super Baseball and Naughty Bear for some time. This will b… https://t.co/M0pwpU0KfA"
1213516665151016960,20811652,"2020-01-04 17:44:53","mike cook","Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to rai… https://t.co/nrnSMVm0CM"
1213516714236895238,957019705,"2020-01-04 17:45:05","Bryonato ✈️ AGDQ2020","I brought my GameCube controller this time. Who brought the Project M/P+ setups??? 👀👀👀 #AGDQ2020"
1213516725603504128,374912752,"2020-01-04 17:45:08","prakcity","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213516759246004225,141209614,"2020-01-04 17:45:16","Simon Roth","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213516826572972032,1503585732,"2020-01-04 17:45:32","woofer @ orlando?","so uh what do pronouns on the gdq badges look like"
1213516847431200768,2907194291,"2020-01-04 17:45:37","Chaotic Chao 3","RT @JustLemres: All packed for GDQ!! https://t.co/srPMrYGlIe"
1213516885511344131,71970628,"2020-01-04 17:45:46","himbo connoisseur","RT @preventcancer: Our annual global grant program is just a *sliver* of what the #AGDQ community's support allows us to do. Check out just…"
1213516925843771395,1851904662,"2020-01-04 17:45:55","Great NAGW Tweets","RT @MCO: It’s-a me, MCO! 🎮 A warm welcome to all attendees arriving for #AGDQ2020 and keep on playing for a good cause. https://t.co/v1d0kY…"
1213516938535735296,582862051,"2020-01-04 17:45:58","Brokie McBrokerson","RT @JustLemres: All packed for GDQ!! https://t.co/srPMrYGlIe"
1213516951005192192,718084382674657281,"2020-01-04 17:46:01","Andres Lopez","@GamesDoneQuick Is the red bull free"
1213517114688049152,314323853,"2020-01-04 17:46:40","Joseph Estes","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213517149584732160,367424368,"2020-01-04 17:46:49","Zeta Droid the Bombastic","So, as I understand it, Games Done Quick has been celebrating its 10th anniversary (congrats GDQ!) all year long, a… https://t.co/Iksg0u6KSd"
1213517151094681600,367424368,"2020-01-04 17:46:49","Zeta Droid the Bombastic","It already has 3k+ viewers and the chat is alive as if they were transmitting live. The hype is insane. I can't fuc… https://t.co/WFmzcU3kH2"
1213517152705241099,367424368,"2020-01-04 17:46:49","Zeta Droid the Bombastic","And, for all of you Destiny fans, there's gonna be a Last Wish speedrun (the first time Destiny's gonna be in a GDQ… https://t.co/AeUrXEmlIh"
1213517194526646273,971491906541768704,"2020-01-04 17:46:59","hasfarr ✈️ 🔜 AGDQ","RT @zerowondering: Speedrunner friends/mutuals, who is attending AGDQ?   I may go for a day or two 👀"
1213517211060576256,30959243,"2020-01-04 17:47:03","Fernando Peres","RT @TheMexicanRuner: On my way to #AGDQ2020 https://t.co/ztlVG7enWQ"
1213517290001567744,314323853,"2020-01-04 17:47:22","Joseph Estes","@GamesDoneQuick Looking forward to watching tomorrow!"
1213517404933738496,226014847,"2020-01-04 17:47:50","Brossentia","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213517413058170880,866496260982816768,"2020-01-04 17:47:51","Mitchell Phease","Been a god awful start to the year but time to change that!  Been waiting for this for ages."
1213517442401439744,517126023,"2020-01-04 17:47:58","nathan hansen","Anyone else excited for @GamesDoneQuick. I love watching speed runs of all the oldies but goodies games."
1213517506717143040,22580821,"2020-01-04 17:48:14","Hafkie 🔜 AGDQ2020","@GamesDoneQuick I don't get there until Tuesday can we please speedrun time itself k thx"
1213517611788652544,914652457774538753,"2020-01-04 17:48:39","Brian Renadette, Now Part-Rabbit","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213517633594761219,1181730315947130880,"2020-01-04 17:48:44","Kessenchu","RT @GamesDoneQuick: ONE more day until #AGDQ2020! While you wait why not relax, pull up a chair and check out our re-broadcast of last week…"
1213517643992436738,2939930607,"2020-01-04 17:48:47","Osorio Wheatley","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213517677777637377,1315680061,"2020-01-04 17:48:55","RipChip @ AGDQ","At the agdq venue if anyone wants to say hi or chill"
1213517704948109319,3127352400,"2020-01-04 17:49:01","KOROMO(1/24～EVOJAPAN@幕張)","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213517743720411136,60352559,"2020-01-04 17:49:10","puwexil @ AGDQ","Correction: Let's do this! after ~30 minute delay due to airline employee needing to drive to airport from home to… https://t.co/jKthkOFiBD"
1213517764188672002,22580821,"2020-01-04 17:49:15","Hafkie 🔜 AGDQ2020","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213517767372103683,1302649411,"2020-01-04 17:49:16","Berrak 🏳️‍🌈👩🏻‍💻☕️ 🥽🌊","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213517769850998784,1494836377,"2020-01-04 17:49:17","Derps @ AGDQ2020","I'm really liking the Attendee badge design this year @GamesDoneQuick 😎 Shoutouts to the artist 🥰 #AGDQ2020 https://t.co/pdbMEShPjs"
1213517819566022663,799371738,"2020-01-04 17:49:28","Evan John @ AGDQ 2020","Here I be. #AGDQ2020 https://t.co/NJKEm5lY3N"
1213517932061429761,338863385,"2020-01-04 17:49:55","KingRhodesTn🔜AGDQ2020","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213517946359709697,866496260982816768,"2020-01-04 17:49:59","Mitchell Phease","Been a god awful start to the year, but been looking forward to #AGDQ2020 for ages.   Can't wait for the Guitar Her… https://t.co/o0GccCVQiv"
1213517974528770050,381757887,"2020-01-04 17:50:05","Zant","Makes me sad to not be at AGDQ, but I hope y’all have an amazing week.   First event that I’ll be missing since I s… https://t.co/k4I6ebLhRk"
1213517982606843904,347213973,"2020-01-04 17:50:07","Shiriko","its #AGDQ2020 tomorrow!! This gonna be a good week"
1213518011791028226,13076062,"2020-01-04 17:50:14","🔪🖊️Shannonogans🔪🖊️","One day we'll be able to attend an AGDQ but until then, we'll be watching! #agdq2020"
1213518025149812736,548034760,"2020-01-04 17:50:17","Sean Campbell","FYI: Games Done Quick starts tomorrow!  https://t.co/ZPf142ZyEs  Thursday seems to be the only weak day of the schedule 😵"
1213518040794640384,28677931,"2020-01-04 17:50:21","corvak, destroyer of pies @ MAGFest 2020","GDQ got spendy on the hashtags this year"
1213518061027901440,261635702,"2020-01-04 17:50:26","Dennis | HerrDekay","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213518241101963267,124519004,"2020-01-04 17:51:09","Nicolas Frescina","@thumbSHIFTIN POGGERS"
1213518300786970624,1206851988488622080,"2020-01-04 17:51:23","Lilith the nerdy Witch","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213518318197448705,724764449547161600,"2020-01-04 17:51:27","Maria Stars","RT @_Edobean: For those wondering... Yes! I am attending AGDQ! No I have not left yet. Sadly could not get this day off, so immediately aft…"
1213518319870861312,126479749,"2020-01-04 17:51:28","Rob Larrabee","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213518388535816192,223608627,"2020-01-04 17:51:44","Ashton","RT @NCBurnham: Positive things that will still happen in 2020: -AGDQ starts tomorrow! -A fuckton of highly-anticipated games release in Mar…"
1213518460816252928,913417934738931712,"2020-01-04 17:52:01","🌻Alexy Sinclair 🏳️‍⚧️ 🔜AGDQ2020","How to find me on Sunday at AGDQ https://t.co/3fe9XAxK7s"
1213518473650999296,464942448,"2020-01-04 17:52:04","Emily","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213518523596779520,364639577,"2020-01-04 17:52:16","Ross Hoffman","RT @puwexil: Let's do this!  #AGDQ2020 https://t.co/gC5ftlfjCf"
1213518549525913601,738652207,"2020-01-04 17:52:22","Zig Bay OTP 🐺💨💰🌹","RT @JustLemres: All packed for GDQ!! https://t.co/srPMrYGlIe"
1213518593901486080,1124010247,"2020-01-04 17:52:33","Carlos @ AGDQ","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213518620627734529,936486475956355072,"2020-01-04 17:52:39","max hillman","SOTE SOTE SOTE @_CarlosDaMan_"
1213518621760032768,1009688451170439168,"2020-01-04 17:52:40","LookinToad ➡️ AGDQ2020","Thanks cuz ✨ appreciate the love."
1213518642543046656,1080967778398601221,"2020-01-04 17:52:45","Mozz","RT @_Edobean: For those wondering... Yes! I am attending AGDQ! No I have not left yet. Sadly could not get this day off, so immediately aft…"
1213518677045383168,128378035,"2020-01-04 17:52:53","Banchou","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213518687514349571,1124010247,"2020-01-04 17:52:55","Carlos @ AGDQ","RT @hackysacagawea: SOTE SOTE SOTE @_CarlosDaMan_ https://t.co/UTgD1VSz7F"
1213518715029000192,175513515,"2020-01-04 17:53:02","Cor","All my friendos going to AGDQ make sure you enjoy yourself to the fullest."
1213518785702961152,2402780094,"2020-01-04 17:53:19","Znernicus","Does anyone know if there will be microwaves at AGDQ?"
1213518808633266177,627888773,"2020-01-04 17:53:24","Widdit","'LOS"
1213518810499764224,903370324221337601,"2020-01-04 17:53:25","Gator @ #AGDQ2020","Made it, weather is absolutely beautiful!!! #AGDQ2020 https://t.co/8o51ltaW3S"
1213518815746768903,1308492733,"2020-01-04 17:53:26","ESPN8 the OCHO","#SOTE"
1213518848395300866,1124010247,"2020-01-04 17:53:34","Carlos @ AGDQ","Repping that #SOTE out here, go get your mech"
1213518865587752960,1368603355,"2020-01-04 17:53:38","Sicky","@Sage_Todd1 GDQ: Georgia Edition"
1213518866346905602,2310358867,"2020-01-04 17:53:38","ColouredDemon","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213518885942632448,783913703158808576,"2020-01-04 17:53:43","🌸Eruza Sukãretto🌸","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213518920877006849,2809497184,"2020-01-04 17:53:51","Cyclone","Time for planes. Will be in Orlando in like 8 and a half hours. #AGDQ2020"
1213518952107827202,4115763111,"2020-01-04 17:53:58","Mythic Booster","Video coming later at some point of the ALTTP Master Sword PB run. WATCH THIS SPACE. @YouTube @WatchMixer @Twitch… https://t.co/cxIJza8f1P"
1213518954670546944,16317556,"2020-01-04 17:53:59","Rob Haines","Thread"
1213519015047499777,430675252,"2020-01-04 17:54:13","Dustin","@Agarillobob Lmao as if I care  I don't necessarily plan to attend another GDQ anyway, mostly due to the fact that… https://t.co/mgBjrM2CIL"
1213522089988112384,33053,"2020-01-04 18:06:27","Phil Nelson","AGDQ is wonderful. Watch and donate if you’re able."
1213519067451133953,563698324,"2020-01-04 17:54:26","LosvikeN 🌈 @ AGDQ","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213519090586988544,367806645,"2020-01-04 17:54:31","Alane@AGDQ","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213519107892666368,534353261,"2020-01-04 17:54:36","Have yourself a merry little Christmas","RT @jejepinheiro: Lembrete amigável de que amanhã começa o Awesome Games Done Quick. É aquela maratona de speedruns cuja arrecadação é volt…"
1213519109620670465,38595588,"2020-01-04 17:54:36","Julián Andrés Tapia®","It's Damn Good 🎮"
1213519119120769025,969582157927669762,"2020-01-04 17:54:38","Andy 🔜 Furnal Equinox","RT @intoxicat2: you heard of “games done quick”, but you’ll be participating in the less popular and less willing event “gains done quick”"
1213519140117532673,887443206,"2020-01-04 17:54:43","RukeiyoVA","RT @CliffyVG: These are the kind of updates we need, ty nukka https://t.co/mDWIK7gSqS"
1213519155753824256,2525206195,"2020-01-04 17:54:47","Laci @ Kid Icarus in 2020 #IBelieve","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213519164884869122,206339163,"2020-01-04 17:54:49","Ellaaa ♡ @ AGDQ 🍸","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213519185319514113,947169459625709568,"2020-01-04 17:54:54","Tyler @ Florida","@GamesDoneQuick When does check in close?"
1213519189220220928,703985159981408256,"2020-01-04 17:54:55","Rai","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213519239597838336,818557335379460096,"2020-01-04 17:55:07","Axl","RT @zerowondering: Speedrunner friends/mutuals, who is attending AGDQ?   I may go for a day or two 👀"
1213519249047801856,1596875610,"2020-01-04 17:55:09","Popeter @ AGDQ","RT @GamesDoneQuick: It's a full house at #AGDQ2020 as check-in has opened! Attendees are stopping by in full force as they get to pick up t…"
1213519305587003392,20811652,"2020-01-04 17:55:23","mike cook","@trihex There's a huge variety in what AGDQ shows. For example, the Awful Games Done Quick block shows games which… https://t.co/6OfrQ3n1lt"
1213519379469656064,957678700652367872,"2020-01-04 17:55:40","AGDQustar","Obligatory GDQ rules post:  * Don't be afraid to come up and talk to me! I'm always trying to meet new people. * I'… https://t.co/MjMUKFp5bS"
1213519406032134144,1117852871213682688,"2020-01-04 17:55:47","finallyfina","i jinxed myself by calling yesterday my last day of work before agdq and also i will be internship hunting during m… https://t.co/fAoytc3MtK"
1213519477243076608,298942872,"2020-01-04 17:56:04","CNN War Advocate Hufflepuff","GDQ Eve"
1213519489502978049,2374042093,"2020-01-04 17:56:07","Brian","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213519508570161152,1052213719,"2020-01-04 17:56:11","Konasumi 🔜 Anime Los Angeles","@DerekMK @GamesDoneQuick I want to be there so bad"
1213519536781066241,237483143,"2020-01-04 17:56:18","Megan Fox ✨🦃Holindays Saucy🎄✨","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213519560948641793,433219396,"2020-01-04 17:56:24","ellen kaplan","Having trouble figuring out what to watch when @GamesDoneQuick starts tomorrow? Make a playlist! Here’s mine!! https://t.co/r23Dz8Iifl"
1213519582746599427,1198966948471681024,"2020-01-04 17:56:29","AJ","RT @bombsfall: GDQ Eve"
1213519627432673285,947169459625709568,"2020-01-04 17:56:39","Tyler @ Florida","I'm in Florida already why is everyone beating me to GDQ :("
1213519684307304449,226014847,"2020-01-04 17:56:53","Brossentia","RT @mtrc: @trihex There's a huge variety in what AGDQ shows. For example, the Awful Games Done Quick block shows games which you're unlikel…"
1213519698555486214,44825961,"2020-01-04 17:56:56","Liam 🔜 AGDQ","be heading out to the hotel from Miami soon enough, be at the hotel around 5-7 i think, anyone wanna grab dinner with me? #AGDQ2020"
1213519795670470659,3380858194,"2020-01-04 17:57:20","IV dB | Helix 🔜 AGDQ","I should get to #AGDQ2020 tomorrow around 8am- I'll have plenty of time to hang out before I can even get into my hotel room lmao"
1213519826225782784,3318090349,"2020-01-04 17:57:27","Cup of n00bles","RT @bombsfall: GDQ Eve"
1213519841337864192,1866263196,"2020-01-04 17:57:30","Abolish ICE, Abolish Prison","RT @kadybat: Having trouble figuring out what to watch when @GamesDoneQuick starts tomorrow? Make a playlist! Here’s mine!! https://t.co/r2…"
1213519865258160128,1192358534157082624,"2020-01-04 17:57:36","Boune l'astucieux","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213519907536506880,161349582,"2020-01-04 17:57:46","Leonard eBoy","RT @kadybat: Having trouble figuring out what to watch when @GamesDoneQuick starts tomorrow? Make a playlist! Here’s mine!! https://t.co/r2…"
1213520089636462593,3231874262,"2020-01-04 17:58:30","Grith","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520181970046977,16895140,"2020-01-04 17:58:52","radiance | sumichu 🌙","omg @LuminousLungKey painted a singing blue Velocity especially for me and said “I know you like dark, classy color… https://t.co/JXtKWJcDsQ"
1213520279428837376,724764449547161600,"2020-01-04 17:59:15","Maria Stars","RT @PurpleRodri: Totally forgot AGDQ was in Orlando this year, anyone have an extra badge for sale?"
1213520310835789829,298942872,"2020-01-04 17:59:22","CNN War Advocate Hufflepuff","I will be tweeting QUITE A LOT about AGDQ this week so fair warning if you followed for any other reason at all. Mi… https://t.co/qb5MVtPH6L"
1213520324601368576,18444875,"2020-01-04 17:59:26","🎀 Sophie!!!!","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520343584985090,131936880,"2020-01-04 17:59:30","Snyder Cut Socialist","oh beans they're doing a D2 raid in this year's Games Done Quick? Hell Yeah"
1213520345761751041,24098565,"2020-01-04 17:59:31","AGDQ@SilverMoon@AGDQ","RT @mtrc: @trihex There's a huge variety in what AGDQ shows. For example, the Awful Games Done Quick block shows games which you're unlikel…"
1213520369438613504,20811652,"2020-01-04 17:59:36","mike cook","@trihex @Brossentia I should say that GDQ isn't perfect, there's usually at least one oof-inducing moment at every… https://t.co/B909pbQKhO"
1213520397511151616,239365575,"2020-01-04 17:59:43","Jérémhappy Holidayssier","RT @bombsfall: GDQ Eve"
1213520411029331968,239365575,"2020-01-04 17:59:46","Jérémhappy Holidayssier","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520441706500098,354419300,"2020-01-04 17:59:54","Sean Oxspring 🧟‍♂️🏝️🧟‍♂️","RT @mtrc: @trihex @Brossentia I should say that GDQ isn't perfect, there's usually at least one oof-inducing moment at every GDQ, but the c…"
1213520460035563520,1510822153,"2020-01-04 17:59:58","Collirony","I will be at AGDQ this year! Im super hyped to finnaly go to the event!"
1213520479937540105,354419300,"2020-01-04 18:00:03","Sean Oxspring 🧟‍♂️🏝️🧟‍♂️","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520486963003397,325150515,"2020-01-04 18:00:04","My name is backwards??? 🛫 AGDQ2020","My AGDQ flight is going to make me miss lunch so I'll be starving when I get in at about 4pm local. What's on the menu my dudes?"
1213520497985695751,20001531,"2020-01-04 18:00:07","Sleve McDichael  🌹","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520502846885889,100517382,"2020-01-04 18:00:08","GameGrin","Awesome Games Done Quick (AGDQ) Kicks Off This Weekend | #AGDQ — https://t.co/xEUmg10pCs https://t.co/kzgeeVhTxZ"
1213520532328665088,155286586,"2020-01-04 18:00:15","Bunniworth ᕦ(ò_óˇ)ᕤ","RT @GamesDoneQuick: ONE more day until #AGDQ2020! While you wait why not relax, pull up a chair and check out our re-broadcast of last week…"
1213520613639434240,17447413,"2020-01-04 18:00:35","David Garbacz","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520617099726849,18571442,"2020-01-04 18:00:35","CMM1215 @ AGDQ 2020","Hi I'm here. Two selfies in one day, eww. #AGDQ2020 https://t.co/20Ai95lvHV"
1213520666974150657,15933993,"2020-01-04 18:00:47","🎄Brett Muller🎁 - JOLLY VARIANT","RT @bombsfall: GDQ Eve"
1213520667632640005,1472931398,"2020-01-04 18:00:47","🌙anghoulo🌙","heads-up cause i'll probably be tweeting about AGDQ a bunch, or not, who knows, but i'll def try to catch as much o… https://t.co/EXHxQXdEaZ"
1213520702583844864,16352751,"2020-01-04 18:00:56","✨be your own atrocity before god✨","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520715560960001,809129660,"2020-01-04 18:00:59","Fridurmus","@GamesDoneQuick I only found out I'd be in the area after registration closed, I'm assuming I'm out of luck, but I'… https://t.co/toawPyALGR"
1213520708669595649,24033894,"2020-01-04 18:00:57","Bill Abney","RT @bombsfall: GDQ Eve"
1213520740747743233,165763798,"2020-01-04 18:01:05","Matt Williams","I actually sometimes take vacations around this.  GDQs are *so* fun."
1213520840844808194,469593636,"2020-01-04 18:01:29","Miki ♀️","Morgen geht AGDQ los, yeeeee"
1213520881869295616,3015505474,"2020-01-04 18:01:39","Shape kind of @ AGDQ","Who's at #AGDQ2020 RN 👀"
1213520887112224768,562785496,"2020-01-04 18:01:40","PsykoFana","RT @cisco147: A partir de Dimanche, c'est #AGDQ2020 en compagnie de la bande de joyeux lurons du @FrenchRestream pendant 1 semaine où on va…"
1213520895400202241,549693415,"2020-01-04 18:01:42","@CoronaCoreanici@mastodon.social","RT @bombsfall: I will be tweeting QUITE A LOT about AGDQ this week so fair warning if you followed for any other reason at all. Mike does a…"
1213520906607374337,28490696,"2020-01-04 18:01:44","Josh Melnick","RT @bombsfall: I will be tweeting QUITE A LOT about AGDQ this week so fair warning if you followed for any other reason at all. Mike does a…"
1213520908926799874,1185590999197929475,"2020-01-04 18:01:45","Cassasaur 🏳️‍🌈","Get hype! And look at that beautiful hashtag! #AGDQ2020"
1213520943449960448,991830390,"2020-01-04 18:01:53","Monstrous Logic 🧠 🧟‍♂️🧚🏽","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520978497744903,852776624529457153,"2020-01-04 18:02:02","🌲 Elia @ magfest 🎸","""How about you ask Zandra?"" Kat suggested.  Oh right, how about I just go talk to an intimidatingly awesome streame… https://t.co/8pkjXo3kUr"
1213520986869514240,929386820743417862,"2020-01-04 18:02:04","victoria 🎱","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213520990317223946,347801342,"2020-01-04 18:02:04","Evooki","@Sorbet_and_Rice https://t.co/yMzxvflbnE  If you just wanna see the pirate fortress its at around 55 min in the vid… https://t.co/upJtY4CwPi"
1213521000115134464,15313645,"2020-01-04 18:02:07","zaratustra found footage creepypasta","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213521052527140864,865340313375834112,"2020-01-04 18:02:19","Chardcore","Anyone NOT attending #AGDQ feel free to come hug me! I'm somewhat friendly. Also be prepared to answer questions su… https://t.co/3fOwnvI3ft"
1213521100811984897,46980155,"2020-01-04 18:02:31","premium spiders","RT @bombsfall: I will be tweeting QUITE A LOT about AGDQ this week so fair warning if you followed for any other reason at all. Mike does a…"
1213521125763891200,20811652,"2020-01-04 18:02:37","mike cook","@trihex @Brossentia A few more recommendations before I'm done. It's impossible to talk about GDQ and not link to a… https://t.co/u2jYIhxZ4z"
